ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
P17658,Potassium voltage-gated channel subfamily A member 6,KCNA6,,,P17658,KCNA6_HUMAN,,,,,Human,DB06637
Q96RP8,Potassium voltage-gated channel subfamily A member 7,KCNA7,,,Q96RP8,KCNA7_HUMAN,,,,,Human,DB06637
Q16322,Potassium voltage-gated channel subfamily A member 10,KCNA10,,,Q16322,KCA10_HUMAN,,,,,Human,DB06637
Q14721,Potassium voltage-gated channel subfamily B member 1,KCNB1,,,Q14721,KCNB1_HUMAN,,,,,Human,DB06637
Q92953,Potassium voltage-gated channel subfamily B member 2,KCNB2,,,Q92953,KCNB2_HUMAN,,,,,Human,DB06637
P48547,Potassium voltage-gated channel subfamily C member 1,KCNC1,,,P48547,KCNC1_HUMAN,,,,,Human,DB06637
Q96PR1,Potassium voltage-gated channel subfamily C member 2,KCNC2,,,Q96PR1,KCNC2_HUMAN,,,,,Human,DB06637
Q14003,Potassium voltage-gated channel subfamily C member 3,KCNC3,,,Q14003,KCNC3_HUMAN,,,,,Human,DB06637
Q9NSA2,Potassium voltage-gated channel subfamily D member 1,KCND1,,,Q9NSA2,KCND1_HUMAN,,,,,Human,DB06637
Q18BX5,RNA polymerase sigma factor,sigA1,,,Q18BX5,Q18BX5_CLOD6,,,,,Clostridium difficile (strain 630),DB08874
P49765,Vascular endothelial growth factor B,VEGFB,,,P49765,VEGFB_HUMAN,,,,,Human,DB08885
P28065,Proteasome subunit beta type-9,PSMB9,,,P28065,PSB9_HUMAN,,,,,Human,DB08889
P40306,Proteasome subunit beta type-10,PSMB10,,,P40306,PSB10_HUMAN,,,,,Human,DB08889
P28062,Proteasome subunit beta type-8,PSMB8,,,P28062,PSB8_HUMAN,,,,,Human,DB08889
Q16832,Discoidin domain-containing receptor 2,DDR2,,,Q16832,DDR2_HUMAN,,,,,Human,DB08896
P42685,Tyrosine-protein kinase FRK,FRK,,,P42685,FRK_HUMAN,,,,,Human,DB08896
P11274,Breakpoint cluster region protein,BCR,,,P11274,BCR_HUMAN,,,,,Human,DB06616; DB08901
P36507,Dual specificity mitogen-activated protein kinase kinase 2,MAP2K2,,,P36507,MP2K2_HUMAN,,,,,Human,DB08911
Q5XXA6,Anoctamin-1,ANO1,,,Q5XXA6,ANO1_HUMAN,,,,,Human,DB04941
P13423,Protective antigen,pagA,,,P13423,PAG_BACAN,,,,,Bacillus anthracis,DB08902
P63691,ATP synthase subunit c,,,,P63691,ATPL_MYCTU,,,,,Mycobacterium tuberculosis,DB08903
P20276,50S ribosomal protein L2,rpl2,,,P20276,RL2_HALMA,,,,,Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809),DB04865
P31639,Sodium/glucose cotransporter 2,SLC5A2,,,P31639,SC5A2_HUMAN,,,,,Human,DB06292; DB08907
Q96SW2,Protein cereblon,CRBN,,,Q96SW2,CRBN_HUMAN,,,,,Human,DB00480; DB01041; DB08910
Q14145,Kelch-like ECH-associated protein 1,KEAP1,,,Q14145,KEAP1_HUMAN,,,,,Human,DB08908
Q15303,Receptor tyrosine-protein kinase erbB-4,ERBB4,,,Q15303,ERBB4_HUMAN,,,,,Human,DB08916
F1L7U3,Tubulin beta-2 chain,,,,F1L7U3,F1L7U3_ASCSU,,,,,Pig roundworm,DB00518
P14867,Gamma-aminobutyric acid receptor subunit alpha-1,GABRA1,31631,X13584,P14867,GBRA1_HUMAN,,GABRA1,GABRA1,HGNC:4075,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P47869,Gamma-aminobutyric acid receptor subunit alpha-2,GABRA2,386422,S62907,P47869,GBRA2_HUMAN,,GABRA2,GABRA2,HGNC:4076,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GABRA3,386424,S62908,P34903,GBRA3_HUMAN,,GABRA3,GABRA3,HGNC:4077,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P48169,Gamma-aminobutyric acid receptor subunit alpha-4,GABRA4,905393,U30461,P48169,GBRA4_HUMAN,,GABRA4,GABRA4,HGNC:4078,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P31644,Gamma-aminobutyric acid receptor subunit alpha-5,GABRA5,182916,L08485,P31644,GBRA5_HUMAN,,GABRA5,GABRA5,HGNC:4079,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
Q16445,Gamma-aminobutyric acid receptor subunit alpha-6,GABRA6,1470364,S81944,Q16445,GBRA6_HUMAN,,GABRA6,GABRA6,HGNC:4080,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P18505,Gamma-aminobutyric acid receptor subunit beta-1,GABRB1,31635,X14767,P18505,GBRB1_HUMAN,,GABRB1,GABRB1,HGNC:4081,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P47870,Gamma-aminobutyric acid receptor subunit beta-2,GABRB2,455946,S67368,P47870,GBRB2_HUMAN,,GABRB2,GABRB2,HGNC:4082,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P28472,Gamma-aminobutyric acid receptor subunit beta-3,GABRB3,182925,M82919,P28472,GBRB3_HUMAN,,GABRB3,GABRB3,HGNC:4083,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
O14764,Gamma-aminobutyric acid receptor subunit delta,GABRD,2388693,AF016917,O14764,GBRD_HUMAN,,GABRD,,GNC:4084,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P78334,Gamma-aminobutyric acid receptor subunit epsilon,GABRE,1857126,U66661,P78334,GBRE_HUMAN,,GABRE,,GNC:4085,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
Q8N1C3,Gamma-aminobutyric acid receptor subunit gamma-1,GABRG1,193783776,AK122845,Q8N1C3,GBRG1_HUMAN,,GABRG1,,GNC:4086,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
P18507,Gamma-aminobutyric acid receptor subunit gamma-2,GABRG2,31637,X15376,P18507,GBRG2_HUMAN,,GABRG2,,GNC:4087,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
Q99928,Gamma-aminobutyric acid receptor subunit gamma-3,GABRG3,1754749,S82769,Q99928,GBRG3_HUMAN,,GABRG3,,GNC:4088,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
O00591,Gamma-aminobutyric acid receptor subunit pi,GABRP,2197001,U95367,O00591,GBRP_HUMAN,,GABRP,,GNC:4089,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
Q9UN88,Gamma-aminobutyric acid receptor subunit theta,GABRQ,7861736,AF189259,Q9UN88,GBRT_HUMAN,,GABRQ,,GNC:14454,Human,DB00186; DB00189; DB00228; DB00231; DB00237; DB00241; DB00273; DB00292; DB00306; DB00312; DB00349; DB00371; DB00402; DB00404; DB00475; DB00628; DB00659; DB00753; DB00794; DB00801; DB00818; DB00829; DB00842; DB00897; DB01028; DB01068; DB01107; DB01159; DB01189; DB01205; DB01215; DB01236; DB01437; DB01588; DB01589
Q9HAB3,Gamma-hydroxybutyrate (GHB) receptor,SLC52A2,,,Q9HAB3,,,,,,Human,DB01440
Q05586,"Glutamate receptor ionotropic, NMDA 1",GRIN1,219920,D13515,Q05586,NMDZ1_HUMAN,,GRIN1,GRIN1,HGNC:4584,Human,DB00659
Q12879,"Glutamate receptor ionotropic, NMDA 2A",GRIN2A,558749,U09002,Q12879,NMDE1_HUMAN,,GRIN2A,GRIN2A,HGNC:4585,Human,DB00659
Q13224,"Glutamate receptor ionotropic, NMDA 2B",GRIN2B,1899202,U90278,Q13224,NMDE2_HUMAN,,GRIN2B,GRIN2B,HGNC:4586,Human,DB00659
Q14957,"Glutamate receptor ionotropic, NMDA 2C",GRIN2C,1196449,L76224,Q14957,NMDE3_HUMAN,,GRIN2C,GRIN2C,HGNC:4587,Human,DB00659
O15399,"Glutamate receptor ionotropic, NMDA 2D",GRIN2D,2444026,U77783,O15399,NMDE4_HUMAN,,GRIN2D,GRIN2D,HGNC:4588,Human,DB00659
Q8TCU5,"Glutamate receptor ionotropic, NMDA 3A",GRIN3A,20372905,AJ416950,Q8TCU5,NMD3A_HUMAN,,GRIN3A,GRIN3A,HGNC:16767,Human,DB00659
O60391,"Glutamate receptor ionotropic, NMDA 3B",GRIN3B,3025446,AC004528,O60391,NMD3B_HUMAN,,GRIN3B,GRIN3B,HGNC:16768,Human,DB00659
Q72547,Reverse transcriptase/RNaseH,pol,896047,U28646,Q72547,Q72547_9HIV1,,pol,,"",Human immunodeficiency virus 1,DB00238; DB00300; DB00495; DB00625; DB00649; DB00705; DB00709; DB00879; DB00900; DB00943; DB01048; DB08864
Q72874,HIV-1 Protease,pol,,,Q72874,,,,,,Human immunodeficiency virus 1,DB00224; DB00503; DB00701; DB00932; DB01072; DB01232; DB01264; DB01319; DB01601
Q7ZJM1,Integrase,pol,,,Q7ZJM1,,,,,,Human immunodeficiency virus 1,DB06817; DB08930; DB09101
P23415,Glycine receptor subunit alpha-1,GLRA1,31851,X52009,P23415,GLRA1_HUMAN,,GLRA1,GLRA1,HGNC:4326,Human,DB00228
P48167,Glycine receptor subunit beta,GLRB,992687,U33267,P48167,GLRB_HUMAN,,GLRB,GLRB,HGNC:4329,Human,DB00228
P35348,Alpha-1A adrenergic receptor,ADRA1A,433201,D25235,P35348,ADA1A_HUMAN,,ADRA1A,ADRA1A,HGNC:277,Human,DB00598; DB01049
P35368,Alpha-1B adrenergic receptor,ADRA1B,,M99589,P35368,ADA1B_HUMAN,,ADRA1B,ADRA1B,HGNC:278,Human,DB00598; DB01049
P25100,Alpha-1D adrenergic receptor,ADRA1D,177807,M76446,P25100,ADA1D_HUMAN,,ADRA1D,ADRA1D,HGNC:280,Human,DB00598; DB01049
P08913,Alpha-2A adrenergic receptor,ADRA2A,178196,M23533,P08913,ADA2A_HUMAN,,ADRA2A,ADRA2A,HGNC:281,Human,DB00217; DB01049
P18089,Alpha-2B adrenergic receptor,ADRA2B,178198,M34041,P18089,ADA2B_HUMAN,,ADRA2B,ADRA2B,HGNC:282,Human,DB00217; DB01049
P18825,Alpha-2C adrenergic receptor,ADRA2C,178194,J03853,P18825,ADA2C_HUMAN,,ADRA2C,ADRA2C,HGNC:283,Human,DB00217; DB01049
P35348,Alpha-1A adrenergic receptor,ADRA1A,433201,D25235,P35348,ADA1A_HUMAN,,ADRA1A,ADRA1A,HGNC:277,Human,DB01365
P35368,Alpha-1B adrenergic receptor,ADRA1B,,M99589,P35368,ADA1B_HUMAN,,ADRA1B,ADRA1B,HGNC:278,Human,DB01365
P25100,Alpha-1D adrenergic receptor,ADRA1D,177807,M76446,P25100,ADA1D_HUMAN,,ADRA1D,ADRA1D,HGNC:280,Human,DB01365
P08913,Alpha-2A adrenergic receptor,ADRA2A,178196,M23533,P08913,ADA2A_HUMAN,,ADRA2A,ADRA2A,HGNC:281,Human,DB01365
P18089,Alpha-2B adrenergic receptor,ADRA2B,178198,M34041,P18089,ADA2B_HUMAN,,ADRA2B,ADRA2B,HGNC:282,Human,DB01365
P18825,Alpha-2C adrenergic receptor,ADRA2C,178194,J03853,P18825,ADA2C_HUMAN,,ADRA2C,ADRA2C,HGNC:283,Human,DB01365
Q16552,Interleukin-17A,,,,Q16552,,,,,,Human,DB09029
O43613,Orexin receptor type 1,,,,O43613,,,,,,Human,DB09034
O43614,Orexin receptor type 2,,,,O43614,,,,,,Human,DB09034
P04926,Malaria protein EXP-1,,,,P04926,,,,,,Plasmodium falciparum,DB09274
Q8NBP7,Proprotein convertase subtilisin/kexin type 9,,,,Q8NBP7,,,,,,Human,DB09302
